"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Natur typer";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCREC_005";"33";"3318";"Krødsherad";"Gammel fattig sumpskog";"2018-2024";1.36;"Yellow"
"ENCREC_005";"33";"3318";"Krødsherad";"Gammel granskog med gamle trær";"2018-2024";0.02;"Yellow"
"ENCREC_005";"33";"3318";"Krødsherad";"Høgereligende og nordlig nedbørsmyr";"2018-2024";27.02;"Yellow"
"ENCREC_005";"33";"3318";"Krødsherad";"Lågurtfuruskog";"2018-2024";0.3;"Yellow"
"ENCREC_005";"33";"3318";"Krødsherad";"Semi-naturlig eng";"2018-2024";0;"Yellow"
"ENCREC_005";"33";"3320";"Flå";"Gammel grandominert naturskog";"2018-2024";2.09;"Yellow"
"ENCREC_005";"33";"3320";"Flå";"Gammel granskog";"2018-2024";11.23;"Yellow"
"ENCREC_005";"33";"3320";"Flå";"Gammel granskog med gamle trær";"2018-2024";0.04;"Yellow"
"ENCREC_005";"33";"3322";"Nesbyen";"Boreal hei";"2018-2024";6.13;"Yellow"
"ENCREC_005";"33";"3322";"Nesbyen";"Kroksjøer, flomdammer og meandrerende elveparti";"2018-2024";2.42;"Yellow"
"ENCREC_005";"33";"3322";"Nesbyen";"Rik barskog";"2018-2024";0;"Yellow"
"ENCREC_005";"33";"3322";"Nesbyen";"Semi-naturlig eng";"2018-2024";0.63;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Boreal hei";"2018-2024";23.55;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Naturbeitemark";"2018-2024";11.32;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Semi-naturlig eng";"2018-2024";0.43;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Semi-naturlig myr";"2018-2024";0.01;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Slåttemark";"2018-2024";0.21;"Yellow"
"ENCREC_005";"33";"3324";"Gol";"Slåttemyr";"2018-2024";0.46;"Yellow"
"ENCREC_005";"33";"3326";"Hemsedal";"Boreal hei";"2018-2024";7.94;"Yellow"
"ENCREC_005";"33";"3326";"Hemsedal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.25;"Yellow"
"ENCREC_005";"33";"3326";"Hemsedal";"Fossepåvirket berg";"2018-2024";0.06;"Yellow"
"ENCREC_005";"33";"3326";"Hemsedal";"Naturbeitemark";"2018-2024";4.75;"Yellow"
"ENCREC_005";"33";"3326";"Hemsedal";"Semi-naturlig eng";"2018-2024";1.53;"Yellow"
"ENCREC_005";"33";"3328";"Ål";"Boreal hei";"2018-2024";39.21;"Yellow"
"ENCREC_005";"33";"3328";"Ål";"Naturbeitemark";"2018-2024";2.59;"Yellow"
"ENCREC_005";"33";"3328";"Ål";"Semi-naturlig myr";"2018-2024";0;"Yellow"
"ENCREC_005";"33";"3328";"Ål";"Slåttemark";"2018-2024";0;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Boreal hei";"2018-2024";13.98;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Gammel granskog";"2018-2024";0.31;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Gammel granskog med gamle trær";"2018-2024";6.51;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Gammel granskog med liggende død ved";"2018-2024";0.48;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Semi-naturlig eng";"2018-2024";2.99;"Yellow"
"ENCREC_005";"33";"3332";"Sigdal";"Slåttemark";"2018-2024";0;"Yellow"
"ENCREC_005";"33";"3334";"Flesberg";"Eng-aktig sterkt endret fastmark";"2018-2024";0.1;"Yellow"
"ENCREC_005";"33";"3334";"Flesberg";"Gammel furuskog med stående død ved";"2018-2024";3.92;"Yellow"
"ENCREC_005";"33";"3334";"Flesberg";"Slåttemark";"2018-2024";1.42;"Orange"
"ENCREC_005";"33";"3336";"Rollag";"Boreal hei";"2018-2024";0.4;"Yellow"
"ENCREC_005";"33";"3336";"Rollag";"Gammel granskog med gamle trær";"2018-2024";5.82;"Yellow"
"ENCREC_005";"33";"3338";"Nore og Uvdal";"Boreal hei";"2018-2024";0.33;"Yellow"
"ENCREC_005";"33";"3338";"Nore og Uvdal";"Semi-naturlig eng";"2018-2024";0.06;"Yellow"
"ENCREC_005";"34";"3401";"Kongsvinger";"Eng-aktig sterkt endret fastmark";"2018-2024";0.08;"Yellow"
"ENCREC_005";"34";"3401";"Kongsvinger";"Gammel lågurtgranskog";"2018-2024";0;"Yellow"
"ENCREC_005";"34";"3401";"Kongsvinger";"Semi-naturlig eng";"2018-2024";0.04;"Yellow"
"ENCREC_005";"34";"3411";"Ringsaker";"Gammel granskog med gamle trær";"2018-2024";0.26;"Yellow"
"ENCREC_005";"34";"3411";"Ringsaker";"Mudderbank";"2018-2024";0.08;"Orange"
"ENCREC_005";"34";"3411";"Ringsaker";"Naturbeitemark";"2018-2024";1.41;"Yellow"
"ENCREC_005";"34";"3411";"Ringsaker";"Tørkeutsatt kalkgranskog";"2018-2024";1.67;"Yellow"
"ENCREC_005";"34";"3412";"Løten";"Lågurtfuruskog";"2018-2024";4.12;"Yellow"
"ENCREC_005";"34";"3413";"Stange";"Eng-aktig sterkt endret fastmark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"34";"3413";"Stange";"Hagemark";"2018-2024";4.13;"Yellow"
"ENCREC_005";"34";"3413";"Stange";"Rik kulturlandskapssjø";"2018-2024";0.62;"Yellow"
"ENCREC_005";"34";"3413";"Stange";"Viktig bekkedrag";"2018-2024";0.28;"Orange"
"ENCREC_005";"34";"3420";"Elverum";"Lågurtfuruskog";"2018-2024";0.18;"Yellow"
"ENCREC_005";"34";"3420";"Elverum";"Rik sandfuruskog";"2018-2024";0.04;"Yellow"
"ENCREC_005";"34";"3420";"Elverum";"Sandfuruskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"34";"3427";"Tynset";"Kroksjøer, flomdammer og meandrerende elveparti";"2018-2024";0.09;"Yellow"
"ENCREC_005";"34";"3427";"Tynset";"Rikmyr";"2018-2024";1.41;"Yellow"
"ENCREC_005";"34";"3428";"Alvdal";"Slåttemark";"2018-2024";0.02;"Yellow"
"ENCREC_005";"34";"3428";"Alvdal";"Åpen flommark";"2018-2024";0.04;"Yellow"
"ENCREC_005";"34";"3435";"Vågå";"Kalkbarskog";"2018-2024";2.8;"Yellow"
"ENCREC_005";"34";"3435";"Vågå";"Sandfuruskog";"2018-2024";0.22;"Yellow"
"ENCREC_005";"34";"3437";"Sel";"Naturbeitemark";"2018-2024";0;"Yellow"
"ENCREC_005";"34";"3441";"Gausdal";"Slåttemark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"34";"3442";"Østre Toten";"Flomskogsmark";"2018-2024";3.72;"Yellow"
"ENCREC_005";"34";"3442";"Østre Toten";"Slåttemark";"2018-2024";0.06;"Yellow"
"ENCREC_005";"34";"3451";"Nord-Aurdal";"Boreal hei";"2018-2024";11.92;"Yellow"
"ENCREC_005";"34";"3451";"Nord-Aurdal";"Naturbeitemark";"2018-2024";0.08;"Yellow"
"ENCREC_005";"34";"3451";"Nord-Aurdal";"Rik gransumpskog";"2018-2024";1.43;"Yellow"
"ENCREC_005";"34";"3451";"Nord-Aurdal";"Semi-naturlig eng";"2018-2024";0.95;"Yellow"
"ENCREC_005";"34";"3454";"Vang";"Slåttemark";"2018-2024";0.19;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Frisk lågurtedellauvskog";"2018-2024";0.04;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Frisk rik edellauvskog";"2018-2024";1.25;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Hule eiker";"2018-2024";0.02;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Lågurtbøkeskog";"2018-2024";3.17;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Lågurtedellauvskog";"2018-2024";0.34;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Saltpåvirket svartorstrandskog";"2018-2024";0.69;"Yellow"
"ENCREC_005";"39";"3901";"Horten";"Store gamle trær";"2018-2024";0.16;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Frisk lågurtedellauvskog";"2018-2024";3.41;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Gammel fattig edellauvskog";"2018-2024";0.08;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Gammel høgstaudegråorskog";"2018-2024";0.12;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Hule eiker";"2018-2024";0.5;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Lågurtalm-lind-hasselskog";"2018-2024";0.06;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Lågurteikeskog";"2018-2024";2.05;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Lågurtfuruskog";"2018-2024";2.04;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Semi-naturlig eng";"2018-2024";0.19;"Yellow"
"ENCREC_005";"39";"3903";"Holmestrand";"Store gamle trær";"2018-2024";2.74;"Orange"
"ENCREC_005";"39";"3903";"Holmestrand";"Strandeng";"2018-2024";0.03;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Dam";"2018-2024";0.05;"Orange"
"ENCREC_005";"39";"3905";"Tønsberg";"Frisk lågurtedellauvskog";"2018-2024";4.04;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Frisk rik edellauvskog";"2018-2024";2.62;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Gammel fattig edellauvskog";"2018-2024";2.98;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Gammel høgstaudegråorskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Hagemark";"2018-2024";5.35;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Hule eiker";"2018-2024";5.34;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Lågurtedellauvskog";"2018-2024";3.62;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Lågurteikeskog";"2018-2024";3.35;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Parklandskap";"2018-2024";0.04;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Semi-naturlig eng";"2018-2024";0.56;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Store gamle trær";"2018-2024";1.89;"Yellow"
"ENCREC_005";"39";"3905";"Tønsberg";"Viktig bekkedrag";"2018-2024";2.04;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Flomskogsmark";"2018-2024";0.15;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Frisk lågurtbøkeskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Frisk lågurtedellauvskog";"2018-2024";1.13;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Frisk rik edellauvskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Gammel fattig edellauvskog";"2018-2024";0.54;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Hule eiker";"2018-2024";1.02;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Lågurtbøkeskog";"2018-2024";3.8;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Lågurtedellauvskog";"2018-2024";0.27;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Lågurteikeskog";"2018-2024";0.13;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Naturbeitemark";"2018-2024";0.18;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Rik sump- og kildeskog";"2018-2024";0.5;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Semi-naturlig eng";"2018-2024";0.01;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Semi-naturlig strandeng";"2018-2024";0.08;"Yellow"
"ENCREC_005";"39";"3907";"Sandefjord";"Store gamle trær";"2018-2024";0.11;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Frisk lågurtbøkeskog";"2018-2024";0.9;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Frisk lågurtedellauvskog";"2018-2024";0.07;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Gammel fattig edellauvskog";"2018-2024";4.75;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Gammel furuskog med stående død ved";"2018-2024";0.17;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Hule eiker";"2018-2024";0.71;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Kilde-edellauvskog";"2018-2024";1.35;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Lågurtbøkeskog";"2018-2024";0.37;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Lågurtedellauvskog";"2018-2024";0.31;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Lågurteikeskog";"2018-2024";2.54;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Lågurtfuruskog";"2018-2024";0.08;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Rik svartorstrandskog";"2018-2024";0.09;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Rik svartorsumpskog";"2018-2024";0.7;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Sanddynemark";"2018-2024";1.04;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Semi-naturlig eng";"2018-2024";0.21;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Slåttemark";"2018-2024";0.04;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Strandeng";"2018-2024";0.05;"Yellow"
"ENCREC_005";"39";"3909";"Larvik";"Sørlig etablert sanddynemark";"2018-2024";0.03;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Frisk lågurtedellauvskog";"2018-2024";0.15;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Frisk lågurtfuruskog";"2018-2024";0.16;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Gammel fattig edellauvskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Gammel furuskog med gamle trær";"2018-2024";0.01;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Gammel lågurtospeskog";"2018-2024";0.54;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Hule eiker";"2018-2024";0.76;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Lågurtbøkeskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Naturbeitemark";"2018-2024";2.06;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Slåttemark";"2018-2024";1.32;"Yellow"
"ENCREC_005";"39";"3911";"Færder";"Store gamle trær";"2018-2024";0.68;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Flommarksskog";"2018-2024";2.96;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Flomskogsmark";"2018-2024";1.24;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Hule eiker";"2018-2024";9.64;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalk- og lågurtfuruskog";"2018-2024";0.95;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkbarskog";"2018-2024";14.77;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkedellauvskog";"2018-2024";13.99;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkfuruskog";"2018-2024";0.06;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkhasselskog";"2018-2024";0.99;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalklindeskog";"2018-2024";0.09;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkrik helofyttsump";"2018-2024";0.03;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Kalkskog";"2018-2024";0.43;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Lågurtfuruskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Slåttemark";"2018-2024";0.18;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Store gamle trær";"2018-2024";11.86;"Orange"
"ENCREC_005";"40";"4001";"Porsgrunn";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";0.91;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.32;"Yellow"
"ENCREC_005";"40";"4001";"Porsgrunn";"Åpen kalkmark";"2018-2024";0.9;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Flomskogsmark";"2018-2024";0;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Frisk lågurtedellauvskog";"2018-2024";9.94;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Gammel fattig edellauvskog";"2018-2024";0.85;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Hule eiker";"2018-2024";0.46;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Kalkedellauvskog";"2018-2024";0.06;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Middels kalkrik innsjø (Klar intermediær innsjø)";"2018-2024";0.35;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Nakent tørkeutsatt kalkberg";"2018-2024";0;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Naturbeitemark";"2018-2024";6.71;"Orange"
"ENCREC_005";"40";"4003";"Skien";"Parklandskap";"2018-2024";0.68;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Ravinedal";"2018-2024";0.37;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Rik edellauvskog";"2018-2024";0.91;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Rik sandfuruskog";"2018-2024";1.43;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Store gamle trær";"2018-2024";0.79;"Yellow"
"ENCREC_005";"40";"4003";"Skien";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Hule eiker";"2018-2024";0.78;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Kalk- og lågurtfuruskog";"2018-2024";0.43;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Kalkedellauvskog";"2018-2024";1.23;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Kalkfuruskog";"2018-2024";0.18;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Kalkhasselskog";"2018-2024";0.05;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Kalkskog";"2018-2024";2.34;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Lågurtalm-lind-hasselskog";"2018-2024";0.15;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Lågurtedellauvskog";"2018-2024";2.75;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Lågurtfuruskog";"2018-2024";2.98;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";0.08;"Yellow"
"ENCREC_005";"40";"4012";"Bamble";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.08;"Yellow"
"ENCREC_005";"40";"4014";"Kragerø";"Parklandskap";"2018-2024";0.01;"Yellow"
"ENCREC_005";"40";"4036";"Vinje";"Boreal hei";"2018-2024";0.11;"Yellow"
"ENCREC_005";"40";"4036";"Vinje";"Eng-aktig sterkt endret fastmark";"2018-2024";4.33;"Yellow"
"ENCREC_005";"42";"4201";"Risør";"Lågurtalm-lind-hasselskog";"2018-2024";0.22;"Yellow"
"ENCREC_005";"42";"4202";"Grimstad";"Frisk lågurtedellauvskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"42";"4202";"Grimstad";"Gammel furuskog med gamle trær";"2018-2024";0.03;"Yellow"
"ENCREC_005";"42";"4202";"Grimstad";"Hagemark";"2018-2024";0.21;"Yellow"
"ENCREC_005";"42";"4202";"Grimstad";"Lågurteikeskog";"2018-2024";2.07;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Frisk lågurtedellauvskog";"2018-2024";0.18;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Frisk rik edellauvskog";"2018-2024";0.28;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Gammel fattig edellauvskog";"2018-2024";3.34;"Orange"
"ENCREC_005";"42";"4203";"Arendal";"Hule eiker";"2018-2024";0.01;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Lågurteikeskog";"2018-2024";0.99;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Lågurtfuruskog";"2018-2024";1.15;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Parklandskap";"2018-2024";0.81;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Strandeng";"2018-2024";0.02;"Yellow"
"ENCREC_005";"42";"4203";"Arendal";"Strandeng og strandsump";"2018-2024";0.42;"Yellow"
"ENCREC_005";"42";"4204";"Kristiansand";"Gammel fattig edellauvskog";"2018-2024";0;"Yellow"
"ENCREC_005";"42";"4205";"Lindesnes";"Kystlynghei";"2018-2024";7.03;"Yellow"
"ENCREC_005";"42";"4205";"Lindesnes";"Lågurteikeskog";"2018-2024";0.22;"Yellow"
"ENCREC_005";"42";"4205";"Lindesnes";"Naturbeitemark";"2018-2024";1.33;"Yellow"
"ENCREC_005";"42";"4205";"Lindesnes";"Rik sump- og kildeskog";"2018-2024";0.16;"Yellow"
"ENCREC_005";"42";"4206";"Farsund";"Hule eiker";"2018-2024";1.71;"Yellow"
"ENCREC_005";"42";"4206";"Farsund";"Kystlynghei";"2018-2024";0;"Yellow"
"ENCREC_005";"42";"4206";"Farsund";"Sanddynemark";"2018-2024";1.91;"Yellow"
"ENCREC_005";"42";"4206";"Farsund";"Semi-naturlig eng";"2018-2024";0.05;"Yellow"
"ENCREC_005";"42";"4206";"Farsund";"Slåttemark";"2018-2024";0;"Yellow"
"ENCREC_005";"42";"4207";"Flekkefjord";"Kystlynghei";"2018-2024";2;"Orange"
"ENCREC_005";"42";"4213";"Tvedestrand";"Frisk lågurtedellauvskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"42";"4213";"Tvedestrand";"Gammel furuskog med gamle trær";"2018-2024";0.52;"Yellow"
"ENCREC_005";"42";"4213";"Tvedestrand";"Lågurteikeskog";"2018-2024";0.62;"Yellow"
"ENCREC_005";"42";"4213";"Tvedestrand";"Strandeng";"2018-2024";0.42;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Eng-aktig sterkt endret fastmark";"2018-2024";0.06;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Hule eiker";"2018-2024";0.37;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Kystlynghei";"2018-2024";6.26;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Lågurtedellauvskog";"2018-2024";1.45;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Naturbeitemark";"2018-2024";1.49;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Rik svartorsumpskog";"2018-2024";3.69;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Semi-naturlig eng";"2018-2024";0.09;"Yellow"
"ENCREC_005";"42";"4215";"Lillesand";"Slåttemark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"46";"4601";"Bergen";"Gammel fattig edellauvskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"46";"4601";"Bergen";"Hagemark";"2018-2024";0.13;"Yellow"
"ENCREC_005";"46";"4601";"Bergen";"Hule eiker";"2018-2024";0;"Yellow"
"ENCREC_005";"46";"4601";"Bergen";"Naturbeitemark";"2018-2024";0.04;"Yellow"
"ENCREC_005";"46";"4612";"Sveio";"Kystlynghei";"2018-2024";17.09;"Yellow"
"ENCREC_005";"46";"4613";"Bømlo";"Kystlynghei";"2018-2024";0.03;"Yellow"
"ENCREC_005";"46";"4613";"Bømlo";"Naturbeitemark";"2018-2024";2.73;"Yellow"
"ENCREC_005";"46";"4613";"Bømlo";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.03;"Yellow"
"ENCREC_005";"46";"4615";"Fitjar";"Naturbeitemark";"2018-2024";0.23;"Yellow"
"ENCREC_005";"46";"4616";"Tysnes";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCREC_005";"46";"4616";"Tysnes";"Rik edellauvskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"46";"4617";"Kvinnherad";"Hagemark";"2018-2024";0.81;"Yellow"
"ENCREC_005";"46";"4617";"Kvinnherad";"Naturbeitemark";"2018-2024";0.2;"Yellow"
"ENCREC_005";"46";"4617";"Kvinnherad";"Store gamle trær";"2018-2024";0.01;"Yellow"
"ENCREC_005";"46";"4618";"Ullensvang";"Gammel barskog";"2018-2024";0.12;"Yellow"
"ENCREC_005";"46";"4619";"Eidfjord";"Boreal hei";"2018-2024";0.17;"Yellow"
"ENCREC_005";"46";"4619";"Eidfjord";"Eng-aktig sterkt endret fastmark";"2018-2024";0.42;"Yellow"
"ENCREC_005";"46";"4619";"Eidfjord";"Semi-naturlig eng";"2018-2024";4.38;"Yellow"
"ENCREC_005";"46";"4619";"Eidfjord";"Terrengdekkende myr";"2018-2024";0.02;"Yellow"
"ENCREC_005";"46";"4621";"Voss";"Naturbeitemark";"2018-2024";0.44;"Yellow"
"ENCREC_005";"46";"4622";"Kvam";"Boreal hei";"2018-2024";1.23;"Yellow"
"ENCREC_005";"46";"4622";"Kvam";"Rik edellauvskog";"2018-2024";14.41;"Yellow"
"ENCREC_005";"46";"4625";"Austevoll";"Kystlynghei";"2018-2024";10.65;"Yellow"
"ENCREC_005";"46";"4626";"Øygarden";"Kystlynghei";"2018-2024";36.39;"Yellow"
"ENCREC_005";"46";"4626";"Øygarden";"Naturbeitemark";"2018-2024";14.06;"Yellow"
"ENCREC_005";"46";"4627";"Askøy";"Kystlynghei";"2018-2024";4.02;"Yellow"
"ENCREC_005";"46";"4627";"Askøy";"Naturbeitemark";"2018-2024";0.31;"Yellow"
"ENCREC_005";"46";"4628";"Vaksdal";"Naturbeitemark";"2018-2024";0.19;"Yellow"
"ENCREC_005";"46";"4635";"Gulen";"Kystlynghei";"2018-2024";3.55;"Yellow"
"ENCREC_005";"46";"4636";"Solund";"Kystlynghei";"2018-2024";0.02;"Yellow"
"ENCREC_005";"46";"4640";"Sogndal";"Gammel barskog";"2018-2024";0.48;"Yellow"
"ENCREC_005";"46";"4640";"Sogndal";"Gammel fattig edellauvskog";"2018-2024";0.05;"Yellow"
"ENCREC_005";"46";"4640";"Sogndal";"Rik edellauvskog";"2018-2024";2.84;"Yellow"
"ENCREC_005";"46";"4640";"Sogndal";"Slåttemark";"2018-2024";0.06;"Yellow"
"ENCREC_005";"46";"4643";"Årdal";"Naturbeitemark";"2018-2024";0.25;"Yellow"
"ENCREC_005";"46";"4644";"Luster";"Eng-aktig sterkt endret fastmark";"2018-2024";0.16;"Yellow"
"ENCREC_005";"46";"4644";"Luster";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"46";"4644";"Luster";"Rik edellauvskog";"2018-2024";0.44;"Yellow"
"ENCREC_005";"46";"4644";"Luster";"Slåttemark";"2018-2024";1.2;"Yellow"
"ENCREC_005";"46";"4647";"Sunnfjord";"Elveslette";"2018-2024";0.09;"Yellow"
