"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Regnskapsår";"Årlig areal i dekar";"Kumulativ areal i dekar";"Usikkerhet for årlig areal";"Usikkerhet for kumulativ areal"
"ENCREC_003";"34";"3440";"Øyer";"Endring 2018-2024";NA;-456.010000000009;"NA";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2018";1189978.07;1189978.07;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2019";1189998.56;1189762.49;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2020";1189819.23;1189367.58;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2021";1189580.25;1188733.69;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2022";1189929.21;1188448.76;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2023";1189679.21;1187913.83;"Yellow";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"2024";1189946.04;1187645.73;"Orange";"Yellow"
"ENCREC_003";"34";"3441";"Gausdal";"Endring 2018-2024";NA;-2332.33999999985;"NA";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2018";303321.64;303321.64;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2019";303296.91;303269.97;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2020";303303.04;303224.43;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2021";303277.91;303153.76;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2022";303279.05;303084.23;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2023";303334.79;303070.44;"Yellow";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"2024";303316.88;303038.74;"Orange";"Yellow"
"ENCREC_003";"34";"3442";"Østre Toten";"Endring 2018-2024";NA;-282.900000000023;"NA";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2018";458760.94;458760.94;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2019";458715.03;458681.95;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2020";458741.13;458629.06;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2021";458708.76;458543.8;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2022";458626.92;458376.7;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2023";458712.37;458295.05;"Green";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"2024";458736.97;458238;"Yellow";"Yellow"
"ENCREC_003";"34";"3450";"Etnedal";"Endring 2018-2024";NA;-522.940000000002;"NA";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2018";587724.84;587724.84;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2019";587750.88;587710.87;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2020";587632.15;587578.17;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2021";587616.46;587429.78;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2022";587649.97;587314.9;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2023";587685.16;587235.21;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"2024";587681.58;587151.94;"Yellow";"Yellow"
"ENCREC_003";"34";"3451";"Nord-Aurdal";"Endring 2018-2024";NA;-572.900000000023;"NA";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2018";842578.57;842578.57;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2019";842576.43;842571.93;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2020";842565.64;842554.5;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2021";842513.83;842485.26;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2022";842561.85;842464.04;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2023";842575.89;842456.86;"Yellow";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"2024";842566.82;842440.61;"Orange";"Yellow"
"ENCREC_003";"34";"3454";"Vang";"Endring 2018-2024";NA;-137.959999999963;"NA";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2018";13191.63;13191.63;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2019";13190.04;13182.59;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2020";13192.99;13176.5;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2021";13142.43;13119.85;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2022";13167.52;13088.29;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2023";13151.42;13040.63;"Yellow";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"2024";13197.55;13039.1;"Orange";"Yellow"
"ENCREC_003";"39";"3901";"Horten";"Endring 2018-2024";NA;-152.529999999999;"NA";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2018";114881.33;114881.33;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2019";114886.2;114875.85;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2020";114866.45;114850.62;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2021";114812.94;114771.88;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2022";114836.48;114716.68;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2023";114849.88;114674.88;"Green";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"2024";114871.87;114655.07;"Yellow";"Yellow"
"ENCREC_003";"39";"3903";"Holmestrand";"Endring 2018-2024";NA;-226.259999999995;"NA";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2018";149934.86;149934.86;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2019";149786.28;149694.44;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2020";149797.26;149465;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2021";149745.97;149184.27;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2022";149796.2;148953.77;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2023";149780.78;148707.85;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"2024";149969.71;148650.86;"Yellow";"Yellow"
"ENCREC_003";"39";"3905";"Tønsberg";"Endring 2018-2024";NA;-1284;"NA";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2018";183406.45;183406.45;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2019";183375.51;183306.91;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2020";183269.05;183100.91;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2021";183307.79;182933.65;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2022";183217.79;182676.39;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2023";183332.25;182533.59;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"2024";183442.95;182501.49;"Yellow";"Yellow"
"ENCREC_003";"39";"3907";"Sandefjord";"Endring 2018-2024";NA;-904.959999999992;"NA";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2018";482330.14;482330.14;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2019";482332.85;482214.1;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2020";482204.22;481969.43;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2021";482161.27;481681.81;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2022";482258.88;481491.8;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2023";482326.62;481369.53;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"2024";482372.03;481292.67;"Yellow";"Yellow"
"ENCREC_003";"39";"3909";"Larvik";"Endring 2018-2024";NA;-1037.46999999997;"NA";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2018";48317.63;48317.63;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2019";48318.95;48301.01;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2020";48255.54;48220.98;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2021";48312.35;48197.76;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2022";48266.85;48129.04;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2023";48304.42;48097.89;"Green";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"2024";48328.42;48090.74;"Yellow";"Yellow"
"ENCREC_003";"39";"3911";"Færder";"Endring 2018-2024";NA;-226.889999999999;"NA";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2018";459208.51;459208.51;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2019";459222.23;459158.68;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2020";459114.49;459001.11;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2021";459154.16;458883.21;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2022";459127.17;458738.32;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2023";459118.53;458584.79;"Green";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"2024";458650.16;457962.89;"Yellow";"Yellow"
"ENCREC_003";"40";"4003";"Skien";"Endring 2018-2024";NA;-1245.62;"NA";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2018";121781.69;121781.69;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2019";121778.93;121778.82;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2020";121716.46;121713.48;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2021";121773.62;121705.3;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2022";121759.4;121682.9;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2023";121780.98;121682.08;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"2024";121780.93;121681.21;"Yellow";"Yellow"
"ENCREC_003";"40";"4010";"Siljan";"Endring 2018-2024";NA;-100.479999999996;"NA";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2018";213145.54;213145.54;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2019";213167.65;213103.49;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2020";213141;213034.79;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2021";213144.4;212969.49;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2022";213144.01;212903.8;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2023";213188.29;212882.39;"Green";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"2024";213150.22;212822.91;"Yellow";"Yellow"
"ENCREC_003";"40";"4012";"Bamble";"Endring 2018-2024";NA;-322.630000000005;"NA";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2018";52933.81;52933.81;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2019";52937.18;52932.6;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2020";52902.21;52896.42;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2021";52924.99;52883.02;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2022";52923.86;52868.49;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2023";52882.38;52812.48;"Green";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"2024";52923.45;52797.54;"Yellow";"Yellow"
"ENCREC_003";"40";"4014";"Kragerø";"Endring 2018-2024";NA;-136.269999999997;"NA";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2018";72254.63;72254.63;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2019";72254.63;72254.11;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2020";72233.89;72232.85;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2021";72243.78;72221.48;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2022";72236.72;72203.05;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2023";72249.14;72197.04;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"2024";72251.53;72193.42;"Yellow";"Yellow"
"ENCREC_003";"40";"4016";"Drangedal";"Endring 2018-2024";NA;-61.2099999999919;"NA";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2018";268568.91;268568.91;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2019";268551.84;268548.88;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2020";268552.54;268529.55;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2021";268552.36;268510.04;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2022";268539.09;268477.26;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2023";268547.54;268452.93;"Green";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"2024";268565.57;268446.63;"Yellow";"Yellow"
"ENCREC_003";"40";"4020";"Midt-Telemark";"Endring 2018-2024";NA;-122.27999999997;"NA";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2018";301684.47;301684.47;"Yellow";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2019";301636.57;301593.95;"Yellow";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2020";301669.1;301535.96;"Yellow";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2021";301651.86;301460.73;"Yellow";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2022";301694.82;301428.46;"Orange";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2023";301692.9;301394.27;"Yellow";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"2024";301561.82;301229;"Orange";"Yellow"
"ENCREC_003";"40";"4036";"Vinje";"Endring 2018-2024";NA;-455.47000000003;"NA";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2018";44504.63;44504.63;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2019";44470.3;44464.21;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2020";44484.16;44437.65;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2021";44498.97;44425.9;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2022";44506.19;44421.37;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2023";44498.57;44409.22;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"2024";44510.72;44409.22;"Yellow";"Yellow"
"ENCREC_003";"42";"4201";"Risør";"Endring 2018-2024";NA;-95.4100000000035;"NA";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2018";66418.65;66418.65;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2019";66415.45;66409.24;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2020";66417.99;66402.37;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2021";66390.5;66368.01;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2022";66389.98;66333.13;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2023";66388.75;66297.02;"Green";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"2024";66398.67;66270.83;"Yellow";"Yellow"
"ENCREC_003";"42";"4202";"Grimstad";"Endring 2018-2024";NA;-147.819999999992;"NA";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2018";143422.96;143422.96;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2019";143451.75;143316.91;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2020";143422.1;143181.21;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2021";143388.21;143011.62;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2022";143248.06;142701.88;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2023";143498.05;142642.13;"Yellow";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"2024";143513.89;142598.22;"Orange";"Yellow"
"ENCREC_003";"42";"4203";"Arendal";"Endring 2018-2024";NA;-824.739999999991;"NA";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2018";27474.13;27474.13;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2019";27354.8;27353.39;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2020";27340.26;27218.11;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2021";27403.26;27145.83;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2022";27455.68;27125.97;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2023";27465.82;27116.25;"Yellow";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"2024";27466.82;27107.53;"Orange";"Yellow"
"ENCREC_003";"42";"4204";"Kristiansand";"Endring 2018-2024";NA;-366.599999999999;"NA";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2018";235541.24;235541.24;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2019";235520.17;235494.91;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2020";235425;235353.41;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2021";235518.73;235305.64;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2022";235516.44;235255.58;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2023";235516.11;235205.19;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"2024";235557.98;235196.67;"Yellow";"Yellow"
"ENCREC_003";"42";"4205";"Lindesnes";"Endring 2018-2024";NA;-344.569999999978;"NA";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2018";39268.01;39268.01;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2019";39267.55;39267.55;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2020";39266.23;39265.77;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2021";39256.1;39253.86;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2022";39242.27;39228.12;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2023";39258.94;39219.05;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"2024";39264.52;39215.56;"Yellow";"Yellow"
"ENCREC_003";"42";"4206";"Farsund";"Endring 2018-2024";NA;-52.4499999999971;"NA";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2018";96969.56;96969.56;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2019";96971.51;96969.3;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2020";96969.96;96967.49;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2021";96969.75;96965.47;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2022";96969.99;96963.69;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2023";96967.59;96959.51;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"2024";96971.77;96959.51;"Yellow";"Yellow"
"ENCREC_003";"42";"4207";"Flekkefjord";"Endring 2018-2024";NA;-10.0499999999884;"NA";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2018";146493.91;146493.91;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2019";146500.33;146493.77;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2020";146494.07;146487.37;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2021";146498.18;146485.08;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2022";146472.17;146456.78;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2023";146496.28;146452.59;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"2024";146484.01;146436.13;"Yellow";"Yellow"
"ENCREC_003";"42";"4211";"Gjerstad";"Endring 2018-2024";NA;-57.7799999999988;"NA";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2018";34599.72;34599.72;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2019";34609.32;34596.25;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2020";34598.46;34581.92;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2021";34585.53;34554.66;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2022";34589.78;34531.65;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2023";34593.05;34511.91;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"2024";34612.77;34511.89;"Yellow";"Yellow"
"ENCREC_003";"42";"4212";"Vegårshei";"Endring 2018-2024";NA;-87.8300000000017;"NA";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2018";59041.29;59041.29;"Yellow";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2019";59072.99;58999.28;"Yellow";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2020";59095.04;58979.32;"Yellow";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2021";59108.69;58973.01;"Yellow";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2022";59102.96;58960.97;"Orange";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2023";59097.18;58943.15;"Yellow";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"2024";59114.78;58942.93;"Orange";"Yellow"
"ENCREC_003";"42";"4213";"Tvedestrand";"Endring 2018-2024";NA;-98.3600000000006;"NA";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2018";81468.15;81468.15;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2019";81473.02;81461.38;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2020";81475.67;81457.26;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2021";81456.02;81433.49;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2022";81467.57;81421.27;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2023";81470.98;81412.46;"Yellow";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"2024";81469.23;81401.9;"Orange";"Yellow"
"ENCREC_003";"42";"4214";"Froland";"Endring 2018-2024";NA;-66.25;"NA";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2018";182743.97;182743.97;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2019";182824.98;182655.93;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2020";182646.82;182389.73;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2021";182778.4;182255.11;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2022";182784.88;182126.97;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2023";182854.57;182068.52;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"2024";182838.96;181994.46;"Yellow";"Yellow"
"ENCREC_003";"42";"4215";"Lillesand";"Endring 2018-2024";NA;-749.510000000009;"NA";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2018";654352.4;654352.4;"Yellow";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2019";654289.38;654210.68;"Yellow";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2020";654223.98;654003.56;"Yellow";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2021";654265.01;653837.47;"Yellow";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2022";653989.51;653395.88;"Orange";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2023";654188.54;653153.32;"Yellow";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"2024";654272.39;652994.61;"Orange";"Yellow"
"ENCREC_003";"42";"4216";"Birkenes";"Endring 2018-2024";NA;-1357.79000000004;"NA";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2018";200888.75;200888.75;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2019";200842.78;200825.74;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2020";200844.65;200764.6;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2021";200844.84;200703.65;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2022";200622.35;200420.21;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2023";200772.25;200286.67;"Green";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"2024";200866.79;200247.67;"Yellow";"Yellow"
"ENCREC_003";"42";"4225";"Lyngdal";"Endring 2018-2024";NA;-641.079999999987;"NA";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2018";81809.75;81809.75;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2019";81802.44;81799.86;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2020";81766.07;81753.6;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2021";81789.79;81731.06;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2022";81784.08;81702.81;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2023";81805.7;81696.18;"Yellow";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"2024";81809.33;81693.18;"Orange";"Yellow"
"ENCREC_003";"42";"4227";"Kvinesdal";"Endring 2018-2024";NA;-116.569999999992;"NA";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2018";316120.95;316120.95;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2019";316128.74;316030.25;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2020";316127.93;315938.74;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2021";316116.78;315836.08;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2022";316097.2;315713.84;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2023";316138.29;315632.69;"Yellow";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"2024";316156.91;315570.16;"Orange";"Yellow"
"ENCREC_003";"46";"4601";"Bergen";"Endring 2018-2024";NA;-550.790000000037;"NA";"Yellow"
