"Indikatorens navn";"Fylke nummer";"Fylke navn";"Natur typer";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCREC_006";"40";"Telemark";"Boreal hei";"2018-2024";0.11;"Yellow"
"ENCREC_006";"40";"Telemark";"Eng-aktig sterkt endret fastmark";"2018-2024";4.33;"Yellow"
"ENCREC_006";"40";"Telemark";"Flommarksskog";"2018-2024";2.96;"Yellow"
"ENCREC_006";"40";"Telemark";"Flomskogsmark";"2018-2024";1.24;"Yellow"
"ENCREC_006";"40";"Telemark";"Frisk lågurtedellauvskog";"2018-2024";9.94;"Yellow"
"ENCREC_006";"40";"Telemark";"Gammel fattig edellauvskog";"2018-2024";0.85;"Orange"
"ENCREC_006";"40";"Telemark";"Hule eiker";"2018-2024";10.88;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalk- og lågurtfuruskog";"2018-2024";1.38;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalkbarskog";"2018-2024";14.77;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalkedellauvskog";"2018-2024";15.27;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalkfuruskog";"2018-2024";0.24;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalkhasselskog";"2018-2024";1.04;"Green"
"ENCREC_006";"40";"Telemark";"Kalklindeskog";"2018-2024";0.09;"Orange"
"ENCREC_006";"40";"Telemark";"Kalkrik helofyttsump";"2018-2024";0.03;"Yellow"
"ENCREC_006";"40";"Telemark";"Kalkskog";"2018-2024";2.77;"Orange"
"ENCREC_006";"40";"Telemark";"Lågurtalm-lind-hasselskog";"2018-2024";0.15;"Yellow"
"ENCREC_006";"40";"Telemark";"Lågurtedellauvskog";"2018-2024";2.75;"Yellow"
"ENCREC_006";"40";"Telemark";"Lågurtfuruskog";"2018-2024";2.99;"Yellow"
"ENCREC_006";"40";"Telemark";"Middels kalkrik innsjø (Klar intermediær innsjø)";"2018-2024";0.35;"Yellow"
"ENCREC_006";"40";"Telemark";"Naturbeitemark";"2018-2024";6.71;"Orange"
"ENCREC_006";"40";"Telemark";"Parklandskap";"2018-2024";0.69;"Orange"
"ENCREC_006";"40";"Telemark";"Ravinedal";"2018-2024";0.37;"Yellow"
"ENCREC_006";"40";"Telemark";"Rik edellauvskog";"2018-2024";0.91;"Yellow"
"ENCREC_006";"40";"Telemark";"Rik sandfuruskog";"2018-2024";1.43;"Yellow"
"ENCREC_006";"40";"Telemark";"Slåttemark";"2018-2024";0.18;"Orange"
"ENCREC_006";"40";"Telemark";"Store gamle trær";"2018-2024";12.65;"Orange"
"ENCREC_006";"40";"Telemark";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";0.99;"Yellow"
"ENCREC_006";"40";"Telemark";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.4;"Yellow"
"ENCREC_006";"40";"Telemark";"Åpen kalkmark";"2018-2024";0.9;"Yellow"
"ENCREC_006";"42";"Agder";"Eng-aktig sterkt endret fastmark";"2018-2024";0.06;"Yellow"
"ENCREC_006";"42";"Agder";"Frisk lågurtedellauvskog";"2018-2024";0.21;"Yellow"
"ENCREC_006";"42";"Agder";"Frisk rik edellauvskog";"2018-2024";0.28;"Yellow"
"ENCREC_006";"42";"Agder";"Gammel fattig edellauvskog";"2018-2024";3.34;"Orange"
"ENCREC_006";"42";"Agder";"Gammel furuskog med gamle trær";"2018-2024";0.55;"Yellow"
"ENCREC_006";"42";"Agder";"Hagemark";"2018-2024";0.21;"Orange"
"ENCREC_006";"42";"Agder";"Hule eiker";"2018-2024";0.38;"Yellow"
"ENCREC_006";"42";"Agder";"Kystlynghei";"2018-2024";15.29;"Yellow"
"ENCREC_006";"42";"Agder";"Lågurtalm-lind-hasselskog";"2018-2024";0.22;"Yellow"
"ENCREC_006";"42";"Agder";"Lågurtedellauvskog";"2018-2024";1.03;"Yellow"
"ENCREC_006";"42";"Agder";"Lågurteikeskog";"2018-2024";3.9;"Yellow"
"ENCREC_006";"42";"Agder";"Lågurtfuruskog";"2018-2024";1.15;"Yellow"
"ENCREC_006";"42";"Agder";"Naturbeitemark";"2018-2024";2.11;"Yellow"
"ENCREC_006";"42";"Agder";"Parklandskap";"2018-2024";0.81;"Orange"
"ENCREC_006";"42";"Agder";"Rik sump- og kildeskog";"2018-2024";0.16;"Orange"
"ENCREC_006";"42";"Agder";"Rik svartorsumpskog";"2018-2024";3.69;"Yellow"
"ENCREC_006";"42";"Agder";"Sanddynemark";"2018-2024";1.91;"Yellow"
"ENCREC_006";"42";"Agder";"Semi-naturlig eng";"2018-2024";0.05;"Green"
"ENCREC_006";"42";"Agder";"Slåttemark";"2018-2024";0.01;"Orange"
"ENCREC_006";"42";"Agder";"Strandeng";"2018-2024";0.44;"Yellow"
"ENCREC_006";"42";"Agder";"Strandeng og strandsump";"2018-2024";0.42;"Orange"
"ENCREC_006";"46";"Vestland";"Boreal hei";"2018-2024";3.49;"Yellow"
"ENCREC_006";"46";"Vestland";"Elveslette";"2018-2024";0.09;"Orange"
"ENCREC_006";"46";"Vestland";"Eng-aktig sterkt endret fastmark";"2018-2024";0.42;"Yellow"
"ENCREC_006";"46";"Vestland";"Flomskogsmark";"2018-2024";0.25;"Yellow"
"ENCREC_006";"46";"Vestland";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCREC_006";"46";"Vestland";"Gammel barskog";"2018-2024";0.6;"Orange"
"ENCREC_006";"46";"Vestland";"Gammel fattig edellauvskog";"2018-2024";0.06;"Orange"
"ENCREC_006";"46";"Vestland";"Hagemark";"2018-2024";0.13;"Yellow"
"ENCREC_006";"46";"Vestland";"Hule eiker";"2018-2024";0;"Yellow"
"ENCREC_006";"46";"Vestland";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";15.21;"Yellow"
"ENCREC_006";"46";"Vestland";"Kystlynghei";"2018-2024";53.93;"Yellow"
"ENCREC_006";"46";"Vestland";"Naturbeitemark";"2018-2024";17.95;"Yellow"
"ENCREC_006";"46";"Vestland";"Rik edellauvskog";"2018-2024";17.27;"Yellow"
"ENCREC_006";"46";"Vestland";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.03;"Yellow"
"ENCREC_006";"46";"Vestland";"Semi-naturlig eng";"2018-2024";4.38;"Yellow"
"ENCREC_006";"46";"Vestland";"Semi-naturlig myr";"2018-2024";1.12;"Yellow"
"ENCREC_006";"46";"Vestland";"Slåttemark";"2018-2024";3.42;"Yellow"
"ENCREC_006";"46";"Vestland";"Store gamle trær";"2018-2024";0.01;"Yellow"
"ENCREC_006";"46";"Vestland";"Terrengdekkende myr";"2018-2024";0.02;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Bekkekløft og bergvegg";"2018-2024";0.19;"Orange"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Boreal hei";"2018-2024";19.35;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Boreal regnskog";"2018-2024";0.02;"Green"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Eng-aktig sterkt endret fastmark";"2018-2024";0.11;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Flomskogsmark";"2018-2024";4.61;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Frisk lågurtedellauvskog";"2018-2024";0.11;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Frisk rik edellauvskog";"2018-2024";0.88;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Gammel barskog";"2018-2024";1.28;"Orange"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Gammel furuskog med stående død ved";"2018-2024";0;"Green"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Gammel granskog med liggende død ved";"2018-2024";0.26;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Gammel høgstaudegråorskog";"2018-2024";1;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Gammel lågurtospeskog";"2018-2024";4.31;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Hagemark";"2018-2024";13.68;"Orange"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Hule eiker";"2018-2024";0.14;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Kalk- og lågurtfuruskog";"2018-2024";0.03;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";0.27;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Kalkfattig og klar bekk eller elv";"2018-2024";0.13;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Kalkrik helofyttsump";"2018-2024";0.01;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Kystlynghei";"2018-2024";37.99;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Nakent tørkeutsatt kalkberg";"2018-2024";1.57;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Naturbeitemark";"2018-2024";16.81;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Rik gransumpskog";"2018-2024";0.38;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.01;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Rikmyr";"2018-2024";2.14;"Orange"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Semi-naturlig eng";"2018-2024";17.69;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Semi-naturlig strandeng";"2018-2024";0.52;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Store gamle trær";"2018-2024";0.05;"Orange"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Strandeng";"2018-2024";0.67;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Sørlig nedbørsmyr";"2018-2024";0;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Åpen flomfastmark";"2018-2024";0.19;"Yellow"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Åpen flommark";"2018-2024";8.44;"Green"
"ENCREC_006";"50";"Trøndelag - Trööndelage";"Øyblandingsmyr";"2018-2024";0.45;"Green"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Boreal hei";"2018-2024";1.97;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Brakkvannsdelta";"2018-2024";3.45;"Orange"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Flomskogsmark";"2018-2024";1.13;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Hagemark";"2018-2024";0.22;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Naturbeitemark";"2018-2024";6.91;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Rik åpen jordvannsmyr i mellomboreal sone";"2018-2024";0.33;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Sanddynemark";"2018-2024";0.23;"Yellow"
"ENCREC_006";"55";"Troms – Romsa – Tromssa";"Slåttemyr";"2018-2024";0.78;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Aktiv skredmark";"2018-2024";0.39;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Boreal hei";"2018-2024";0.01;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Flomskogsmark";"2018-2024";21.69;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Gammel furudominert naturskog";"2018-2024";4.36;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Kalkrik fjellhei, leside og tundra";"2018-2024";0.1;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Naturbeitemark";"2018-2024";2.62;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Sanddyne";"2018-2024";1.16;"Yellow"
"ENCREC_006";"56";"Finnmark – Finnmárku – Finmarkku";"Åpen flomfastmark";"2018-2024";23.79;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";176.43;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.05;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";5.84;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.1;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.96;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";40.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.2;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.72;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.92;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";20.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.16;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";5.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.88;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";13.05;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.36;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";10.55;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";13.53;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";4.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";11.83;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";17.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.72;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.91;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";5.61;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.36;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";32.64;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";43.97;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.03;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";27.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.11;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.22;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.34;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.46;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";24.3;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.88;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.22;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";15.32;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";15.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.13;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";4.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.58;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.27;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";10.97;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.34;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";7.38;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.06;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.51;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";795.29;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.3;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";7.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";12.59;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";15.25;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";26.31;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.08;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.59;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";110.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";18.68;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";7.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";39.27;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.16;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.75;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.85;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";5.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.93;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.53;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";18.55;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.71;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";14.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";7.95;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";21.5;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";32.96;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.13;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";12.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.24;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";23.33;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.5;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.29;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.03;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";6.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.86;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";1.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";2.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";24.26;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";8.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";3.62;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Alle";"2018-2024";0.73;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.39;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";163.01;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.02;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";3.45;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.05;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";5.38;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.1;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";2.96;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";36.49;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.2;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.01;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.88;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.02;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";20.38;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";4.65;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.88;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";13.03;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.36;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";10.55;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";10.56;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";4.09;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";2.09;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";11.83;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";17.45;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.58;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.91;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";4.85;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.16;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.36;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";26.17;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";37.6;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";27.02;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.11;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.22;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.34;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";3.15;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";24.3;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.88;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";15.31;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";15.48;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.13;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";4.17;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.58;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.27;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";6.15;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.1;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";7.31;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";3.06;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.35;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";2.51;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";703.66;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";3.26;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.21;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";11.86;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";13.75;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";26.05;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.35;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";0.08;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";1.57;"Yellow"
"ENCREC_006";"Totalt";"Totalt";"Alle";"2018-2024";96.18;"Yellow"
